census_tract,to_id,travel_time_p50,departure_time,on_time,prog_no,bldg_num,name,type,grades,students,am_bell,pm_bell,geometry.x,arrival_time,program,enrollment,school_name,fulladdr,prg_num,address,zipcode,school_polygon,school_point,school_point_lat,school_point_lon,GHS_BUILT_S_E2030_GLOBE_R2023A_54009_100_V1_0_R5_C12,NAME,tract_point_lon,tract_point_lat,id,geometry.y
24510060200,western_h,56,2025-01-17T11:50:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:46:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,4505.367128352901,602,-76.5833857,39.2941587,14,"c(-76.5833857, 39.2941587)"
24510060300,western_h,60,2025-01-17T11:50:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:50:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,4254.611586974987,603,-76.5833857,39.2923927,15,"c(-76.5833857, 39.2923927)"
24510060400,western_h,53,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:53:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3045.365118674702,604,-76.5937357,39.2976907,16,"c(-76.5937357, 39.2976907)"
24510070100,western_h,55,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:55:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,4412.786337056808,701,-76.5741857,39.2985737,17,"c(-76.5741857, 39.2985737)"
24510070200,western_h,58,2025-01-17T11:50:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:48:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3024.278246680475,702,-76.5833857,39.2985737,18,"c(-76.5833857, 39.2985737)"
24510070300,western_h,57,2025-01-17T11:50:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:47:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3777.0377590300213,703,-76.5868357,39.2985737,19,"c(-76.5868357, 39.2985737)"
24510070400,western_h,55,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:55:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,4104.413726226642,704,-76.5914357,39.2985737,20,"c(-76.5914357, 39.2985737)"
24510080101,western_h,46,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,12,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:46:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3166.612754798917,801.01,-76.5741857,39.3268297,21,"c(-76.5741857, 39.3268297)"
24510080102,western_h,45,2025-01-17T12:10:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:55:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3929.540546457187,801.02,-76.5764857,39.3171167,22,"c(-76.5764857, 39.3171167)"
24510080200,western_h,44,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:44:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3060.107898394217,802,-76.5868357,39.3109357,23,"c(-76.5868357, 39.3109357)"
24510080301,western_h,55,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:55:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3262.811214065254,803.01,-76.5833857,39.3038717,24,"c(-76.5833857, 39.3038717)"
24510080302,western_h,46,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:46:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3353.282792184359,803.02,-76.5741857,39.3056377,25,"c(-76.5741857, 39.3056377)"
24510080400,western_h,45,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:45:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3348.022446029706,804,-76.5856857,39.3074037,26,"c(-76.5856857, 39.3074037)"
24510080500,western_h,44,2025-01-17T12:10:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:54:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3442.413790276667,805,-76.5971857,39.3127017,27,"c(-76.5971857, 39.3127017)"
24510080600,western_h,44,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:44:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3042.1545818916147,806,-76.5937357,39.3100527,28,"c(-76.5937357, 39.3100527)"
